CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13276.0,63,30,590.9300000000001,0,High Value
13277.0,15,8,258.4,0,High Value
13278.0,40,46,542.73,0,High Value
13279.0,63,11,126.3,0,High Value
13280.0,121,85,814.86,0,High Value
13282.0,17,40,1047.84,0,High Value
13283.0,59,7,93.66,0,High Value
13284.0,322,14,196.15,1,Regular
13285.0,22,187,2709.12,0,High Value
13291.0,155,42,361.11,1,Regular
13292.0,38,31,578.9399999999999,0,High Value
13294.0,189,54,873.74,1,Regular
13295.0,359,11,197.95,1,Regular
13296.0,136,5,87.4,0,High Value
13297.0,7,59,2089.85,0,High Value
13298.0,0,2,360.0,0,High Value
13299.0,267,5,142.5,1,Regular
13300.0,164,22,365.29,1,Regular
13301.0,103,81,618.09,0,High Value
13302.0,154,1,63.75,1,Regular
13304.0,350,21,300.42,1,Regular
13305.0,3,81,2000.86,0,High Value
13307.0,119,1,15.0,0,High Value
13308.0,22,57,1367.61,0,High Value
13309.0,6,107,1456.79,0,High Value
13310.0,8,77,1083.63,0,High Value
13311.0,3,26,598.57,0,High Value
13313.0,21,78,1555.32,0,High Value
13314.0,1,75,578.66,0,High Value
13316.0,36,88,5815.49,0,High Value
13317.0,63,135,2140.07,0,High Value
13318.0,0,20,640.76,0,High Value
13319.0,4,500,10664.34,0,High Value
13320.0,69,110,1491.7,0,High Value
13321.0,71,11,567.36,0,High Value
13322.0,16,25,199.48,0,High Value
13323.0,2,21,787.85,0,High Value
13324.0,31,77,7072.8,0,High Value
13325.0,81,12,675.3,0,High Value
13327.0,38,109,3617.57,0,High Value
13328.0,315,17,1308.48,1,Regular
13329.0,31,19,740.4,0,High Value
13330.0,92,53,1140.93,0,High Value
13332.0,13,21,350.9,0,High Value
13334.0,81,268,3536.82,0,High Value
13336.0,76,51,795.12,0,High Value
13338.0,153,24,431.82,1,Regular
13339.0,200,54,860.12,1,Regular
13340.0,44,134,10736.48,0,High Value
13341.0,260,42,775.85,1,Regular
13343.0,172,22,303.93,1,Regular
13344.0,67,119,2543.72,0,High Value
13345.0,276,22,377.6,1,Regular
13347.0,69,8,341.36,0,High Value
13348.0,63,14,233.76,0,High Value
13349.0,10,16,247.32,0,High Value
13350.0,15,43,910.72,0,High Value
13351.0,65,16,373.94,0,High Value
13352.0,7,27,389.28,0,High Value
13354.0,70,51,743.53,0,High Value
13355.0,121,32,674.7,0,High Value
13356.0,79,42,768.24,0,High Value
13357.0,256,90,609.95,1,Regular
13358.0,268,29,439.03,1,Regular
13359.0,58,24,431.26,0,High Value
13362.0,2,169,3085.49,0,High Value
13363.0,17,60,992.5,0,High Value
13364.0,66,20,0.0,0,High Value
13365.0,8,132,2191.22,0,High Value
13366.0,49,1,56.16,0,High Value
13368.0,256,29,623.4,1,Regular
13369.0,353,19,263.75,1,Regular
13370.0,365,44,721.32,1,Regular
13372.0,89,23,378.64,0,High Value
13373.0,60,158,3312.25,0,High Value
13375.0,80,38,772.9,0,High Value
13376.0,98,53,1019.76,0,High Value
13379.0,25,97,572.56,0,High Value
13381.0,20,173,3626.81,0,High Value
13382.0,280,15,222.99,1,Regular
13384.0,30,155,4122.28,0,High Value
13385.0,329,35,534.57,1,Regular
13388.0,120,36,627.15,0,High Value
13389.0,10,51,797.96,0,High Value
13390.0,74,13,544.08,0,High Value
13391.0,203,1,59.8,1,Regular
13394.0,1,164,2312.8,0,High Value
13395.0,184,21,307.72,1,Regular
13396.0,21,47,1325.29,0,High Value
13397.0,72,39,1539.18,0,High Value
13398.0,191,26,457.34,1,Regular
13402.0,126,39,621.23,0,High Value
13403.0,17,3,75.0,0,High Value
13404.0,0,11,252.49,0,High Value
13405.0,73,27,572.451,0,High Value
13408.0,1,501,27487.41,0,High Value
13410.0,8,30,988.91,0,High Value
13411.0,106,18,213.55,0,High Value
13414.0,133,24,1390.5,0,High Value
13416.0,43,19,712.5,0,High Value
13417.0,4,28,640.83,0,High Value
13418.0,11,314,5845.44,0,High Value
13419.0,63,16,221.06,0,High Value
13420.0,134,10,140.35,0,High Value
13421.0,39,105,1848.98,0,High Value
13422.0,50,128,2601.55,0,High Value
13425.0,107,78,1624.21,0,High Value
13426.0,0,159,3550.7000000000003,0,High Value
13427.0,18,29,582.6,0,High Value
13428.0,9,74,218.47,0,High Value
13429.0,10,67,1006.8,0,High Value
13430.0,18,54,648.6899999999999,0,High Value
13431.0,66,46,1269.1,0,High Value
13434.0,73,10,534.24,0,High Value
13435.0,4,103,3794.49,0,High Value
13436.0,1,12,196.89,0,High Value
13437.0,13,167,3408.06,0,High Value
13439.0,254,54,283.71,1,Regular
13441.0,91,13,296.64,0,High Value
13447.0,22,62,1104.23,0,High Value
13448.0,16,199,3465.67,0,High Value
13449.0,23,19,291.88,0,High Value
13450.0,26,71,2043.72,0,High Value
13451.0,25,444,2916.45,0,High Value
13452.0,258,2,590.0,1,Regular
13453.0,165,17,356.98,1,Regular
13455.0,24,53,1007.35,0,High Value
13456.0,17,65,1737.8200000000002,0,High Value
13458.0,6,394,9537.92,0,High Value
13460.0,28,17,183.44,0,High Value
13461.0,38,27,1445.0,0,High Value
13462.0,182,10,143.25,1,Regular
13464.0,57,41,674.68,0,High Value
13466.0,99,18,297.95,0,High Value
13467.0,10,99,1083.71,0,High Value
13468.0,1,306,5656.75,0,High Value
13470.0,98,10,165.0,0,High Value
13471.0,0,260,2531.58,0,High Value
13473.0,60,22,417.54,0,High Value
13474.0,235,64,229.59,1,Regular
13475.0,190,86,1431.78,1,Regular
13476.0,178,61,1092.77,1,Regular
13477.0,37,81,1441.53,0,High Value
13479.0,197,16,291.0,1,Regular
13481.0,45,112,1776.81,0,High Value
13482.0,231,11,184.64,1,Regular
13483.0,65,10,140.34,0,High Value
13484.0,240,8,313.8,1,Regular
13485.0,232,23,454.24,1,Regular
13486.0,77,69,1122.41,0,High Value
13487.0,57,34,575.4,0,High Value
13488.0,16,427,8910.61,0,High Value
13489.0,104,14,449.52,0,High Value
13491.0,51,86,1215.82,0,High Value
13492.0,135,50,1269.84,0,High Value
13493.0,274,8,618.63,1,Regular
13494.0,311,18,316.26000000000005,1,Regular
13495.0,7,52,1990.12,0,High Value
13496.0,10,36,617.93,0,High Value
13497.0,282,20,321.05,1,Regular
13499.0,17,45,1146.96,0,High Value
13500.0,22,67,1136.77,0,High Value
13501.0,242,53,1310.47,1,Regular
13502.0,16,18,292.0,0,High Value
13503.0,70,17,216.85,0,High Value
13504.0,63,22,295.93,0,High Value
13505.0,67,227,4282.88,0,High Value
13506.0,311,29,452.82,1,Regular
13507.0,2,162,2479.16,0,High Value
13508.0,243,12,110.97,1,Regular
13509.0,8,44,979.72,0,High Value
13510.0,0,117,1785.16,0,High Value
13512.0,260,15,251.21,1,Regular
13513.0,126,10,205.1,0,High Value
13514.0,73,4,152.20000000000002,0,High Value
13515.0,72,59,891.12,0,High Value
13516.0,20,44,1389.41,0,High Value
13517.0,59,143,2109.07,0,High Value
13518.0,85,38,659.4399999999999,0,High Value
13519.0,49,9,110.8,0,High Value
13520.0,58,95,3487.75,0,High Value
13521.0,0,436,1093.65,0,High Value
13522.0,29,5,125.8,0,High Value
13523.0,32,177,3755.38,0,High Value
13524.0,40,27,680.1800000000001,0,High Value
13525.0,14,6,628.78,0,High Value
13527.0,33,224,2263.76,0,High Value
13529.0,78,15,307.76,0,High Value
13531.0,204,22,483.8,1,Regular
13532.0,33,66,210.31,0,High Value
13533.0,182,76,270.79,1,Regular
13534.0,1,342,5613.08,0,High Value
13536.0,0,179,3448.29,0,High Value
13538.0,42,25,1280.85,0,High Value
13539.0,85,38,605.84,0,High Value
13544.0,39,87,291.41,0,High Value
13546.0,11,98,626.99,0,High Value
13548.0,95,124,682.41,0,High Value
13549.0,25,52,916.12,0,High Value
13551.0,318,4,91.8,1,Regular
13552.0,65,121,3539.53,0,High Value
13555.0,73,136,4149.28,0,High Value
13557.0,27,34,584.06,0,High Value
13558.0,5,175,605.06,0,High Value
13560.0,6,33,174.37,0,High Value
13561.0,215,14,141.86,1,Regular
13562.0,81,82,1799.33,0,High Value
13563.0,83,49,777.53,0,High Value
13564.0,143,85,647.74,0,High Value
13565.0,18,38,240.22,0,High Value
13566.0,40,176,874.71,0,High Value
13568.0,172,44,192.85,1,Regular
13569.0,16,85,373.75,0,High Value
13570.0,242,27,239.49,1,Regular
13571.0,12,341,2092.32,0,High Value
13572.0,205,33,1384.25,1,Regular
13573.0,49,26,294.4,0,High Value
13575.0,22,46,732.0699999999999,0,High Value
13576.0,9,130,6703.3,0,High Value
13577.0,24,85,1658.3,0,High Value
13579.0,14,23,467.04,0,High Value
13581.0,308,10,118.0,1,Regular
13583.0,155,53,781.03,1,Regular
13584.0,306,24,142.4,1,Regular
13587.0,31,11,347.0,0,High Value
13588.0,15,180,2445.12,0,High Value
13589.0,14,21,379.65,0,High Value
13590.0,10,89,1976.12,0,High Value
13591.0,64,58,1117.13,0,High Value
13592.0,35,16,247.96,0,High Value
13593.0,107,129,1990.28,0,High Value
13594.0,52,26,396.97,0,High Value
13596.0,5,166,697.04,0,High Value
13598.0,46,41,167.42000000000002,0,High Value
13599.0,0,264,5030.6,0,High Value
13600.0,311,19,219.52,1,Regular
13601.0,44,99,693.32,0,High Value
13602.0,64,23,428.89,0,High Value
13603.0,25,27,164.34,0,High Value
13606.0,28,43,280.54,0,High Value
13607.0,39,98,678.01,0,High Value
13610.0,11,228,1115.43,0,High Value
13611.0,88,76,1158.2,0,High Value
13614.0,23,201,1610.46,0,High Value
13615.0,312,24,399.99,1,Regular
13617.0,39,44,544.18,0,High Value
13618.0,173,13,177.34,1,Regular
13621.0,116,19,213.85,0,High Value
13623.0,30,86,672.44,0,High Value
13626.0,252,19,257.23,1,Regular
13627.0,58,94,1624.02,0,High Value
13629.0,22,59,7792.36,0,High Value
13630.0,4,80,1995.68,0,High Value
13631.0,99,12,3021.77,0,High Value
13632.0,24,147,2117.02,0,High Value
13634.0,32,188,1575.16,0,High Value
13635.0,67,62,1071.03,0,High Value
13636.0,36,64,941.62,0,High Value
13637.0,51,101,810.5,0,High Value
13638.0,15,8,122.64,0,High Value
13639.0,73,40,1033.34,0,High Value
13642.0,215,66,354.8,1,Regular
13643.0,30,28,519.44,0,High Value
13644.0,8,148,2597.52,0,High Value
13645.0,119,5,252.1,0,High Value
13647.0,9,80,1670.22,0,High Value
13649.0,256,23,346.6,1,Regular
13650.0,16,98,1809.34,0,High Value
13651.0,34,6,94.2,0,High Value
13652.0,45,63,1095.08,0,High Value
13654.0,42,166,2707.33,0,High Value
13655.0,113,56,932.97,0,High Value
13656.0,164,49,379.65,1,Regular
13657.0,10,16,382.14,0,High Value
13658.0,9,112,2421.47,0,High Value
13659.0,196,108,1550.85,1,Regular
13662.0,85,58,879.08,0,High Value
13663.0,178,13,189.47,1,Regular
13666.0,59,12,84.65,0,High Value
13667.0,148,87,305.02,1,Regular
13668.0,2,501,6216.07,0,High Value
13669.0,50,9,218.55,0,High Value
13670.0,74,25,349.7,0,High Value
13672.0,300,16,-71.46,1,Regular
13673.0,18,65,396.92,0,High Value
13675.0,150,25,486.8200000000001,1,Regular
13678.0,151,16,232.6,1,Regular
13680.0,0,216,2202.31,0,High Value
13681.0,17,57,827.83,0,High Value
13682.0,186,3,59.5,1,Regular
13684.0,285,31,64.23,1,Regular
13685.0,2,39,3119.44,0,High Value
13686.0,182,8,72.0,1,Regular
13689.0,62,6,910.0,0,High Value
13690.0,58,9,172.25,0,High Value
13692.0,24,55,1466.87,0,High Value
13693.0,324,4,-32.0,1,Regular
13694.0,3,585,62653.1,0,High Value
13695.0,30,90,2504.13,0,High Value
13697.0,38,12,151.29999999999998,0,High Value
13699.0,154,14,308.58000000000004,1,Regular
13700.0,25,197,2265.12,0,High Value
13703.0,317,1,99.5,1,Regular
13704.0,4,135,2295.31,0,High Value
13705.0,7,28,711.86,0,High Value
13706.0,302,20,330.79,1,Regular
13707.0,266,48,806.41,1,Regular
13708.0,270,51,296.88,1,Regular
13709.0,3,346,6249.110000000001,0,High Value
13710.0,31,8,180.48,0,High Value
13711.0,218,13,252.06,1,Regular
13712.0,246,10,228.84,1,Regular
13715.0,280,108,1053.94,1,Regular
13716.0,268,21,138.28,1,Regular
13717.0,31,103,1432.26,0,High Value
13718.0,245,12,306.55,1,Regular
13719.0,14,60,1041.68,0,High Value
13720.0,116,43,799.9,0,High Value
13721.0,35,28,524.14,0,High Value
13722.0,119,86,2369.16,0,High Value
13723.0,216,6,199.85,1,Regular
13725.0,49,118,1809.81,0,High Value
13726.0,38,42,1079.66,0,High Value
13727.0,28,20,333.48,0,High Value
13728.0,36,63,1016.14,0,High Value
13730.0,135,43,752.6,0,High Value
13731.0,218,38,610.59,1,Regular
13732.0,27,33,491.86,0,High Value
13735.0,24,208,2766.18,0,High Value
13736.0,4,194,724.0,0,High Value
13737.0,199,30,339.6,1,Regular
13739.0,17,3,216.9,0,High Value
13740.0,240,23,350.75,1,Regular
13741.0,71,35,666.33,0,High Value
13742.0,16,323,3102.42,0,High Value
13743.0,2,42,1340.15,0,High Value
13744.0,94,72,1156.36,0,High Value
13745.0,150,26,291.54,1,Regular
13747.0,373,1,79.6,1,Regular
13748.0,95,28,948.25,0,High Value
13750.0,53,24,1647.26,0,High Value
13751.0,287,9,296.25,1,Regular
13752.0,123,76,1186.28,0,High Value
13753.0,287,35,741.26,1,Regular
13754.0,151,12,282.6,1,Regular
13755.0,3,343,2154.68,0,High Value
13756.0,1,143,5145.12,0,High Value
13758.0,11,117,3190.55,0,High Value
13759.0,32,25,659.4100000000001,0,High Value
13760.0,53,57,286.79,0,High Value
13761.0,49,70,1070.65,0,High Value
13762.0,203,14,3.552713678800501e-15,1,Regular
13763.0,62,17,1689.46,0,High Value
13764.0,70,208,1521.76,0,High Value
13767.0,1,399,16945.71,0,High Value
13769.0,1,143,2771.87,0,High Value
13771.0,63,120,2631.7,0,High Value
13772.0,33,177,1132.13,0,High Value
13774.0,81,22,345.0,0,High Value
13777.0,0,219,25748.35,0,High Value
13778.0,102,9,178.7,0,High Value
13780.0,6,57,360.01,0,High Value
13781.0,250,17,127.84,1,Regular
13782.0,12,115,912.0,0,High Value
13784.0,9,31,2462.79,0,High Value
13786.0,366,7,230.4,1,Regular
13787.0,75,31,309.04,0,High Value
13790.0,3,45,348.8,0,High Value
13791.0,42,17,1047.68,0,High Value
13792.0,65,13,195.55,0,High Value
13798.0,0,439,36351.42,0,High Value
13799.0,116,39,688.86,0,High Value
13800.0,309,33,558.32,1,Regular
13801.0,66,23,324.8,0,High Value
13802.0,137,66,3906.27,0,High Value
13803.0,254,17,277.07,1,Regular
13804.0,30,137,2635.79,0,High Value
13805.0,51,13,924.6,0,High Value
13806.0,63,10,256.38,0,High Value
13807.0,366,7,112.6,1,Regular
13808.0,5,76,1747.66,0,High Value
13809.0,304,12,155.05,1,Regular
13810.0,28,36,899.51,0,High Value
13811.0,183,14,591.75,1,Regular
13812.0,41,36,539.0,0,High Value
13813.0,39,71,1353.41,0,High Value
13814.0,55,58,1562.12,0,High Value
13815.0,21,177,4014.91,0,High Value
13816.0,23,33,555.04,0,High Value
13817.0,28,24,382.98,0,High Value
13819.0,301,36,1140.35,1,Regular
13821.0,144,59,385.64,1,Regular
13822.0,5,96,632.0,0,High Value
13823.0,18,40,957.66,0,High Value
13824.0,32,46,1698.94,0,High Value
13826.0,157,12,174.65,1,Regular
13827.0,57,93,412.05,0,High Value
13828.0,21,15,209.49,0,High Value
13829.0,358,1,-102.0,1,Regular
13831.0,15,74,2202.99,0,High Value
13832.0,17,4,40.95,0,High Value
13833.0,158,29,384.8,1,Regular
13835.0,24,55,834.57,0,High Value
13837.0,211,19,271.24,1,Regular
13838.0,5,174,691.73,0,High Value
13841.0,252,1,85.0,1,Regular
13842.0,58,206,3385.62,0,High Value
13844.0,10,20,361.62,0,High Value
13845.0,64,9,312.98,0,High Value
13846.0,24,58,847.61,0,High Value
13848.0,91,5,1255.0,0,High Value
13849.0,51,101,1537.95,0,High Value
13850.0,87,94,1586.81,0,High Value
13851.0,95,81,2651.46,0,High Value
13853.0,8,24,1056.94,0,High Value
13854.0,8,114,8025.019999999999,0,High Value
13856.0,168,17,363.4,1,Regular
13858.0,56,11,216.17,0,High Value
13859.0,325,28,201.16,1,Regular
13860.0,0,77,1240.0,0,High Value
13862.0,17,142,2187.31,0,High Value
13863.0,244,22,299.56,1,Regular
13865.0,57,30,501.56,0,High Value
13866.0,73,7,145.67000000000002,0,High Value
13867.0,30,61,1015.29,0,High Value
13868.0,6,33,3192.54,0,High Value
13869.0,122,307,3104.95,0,High Value
13870.0,1,118,2751.25,0,High Value
13871.0,22,338,6389.8,0,High Value
13873.0,119,24,381.7,0,High Value
13874.0,357,18,540.45,1,Regular
13875.0,53,104,1786.79,0,High Value
13876.0,63,7,122.7,0,High Value
13877.0,85,3,117.24,0,High Value
13878.0,54,36,1281.53,0,High Value
13880.0,20,165,3219.77,0,High Value
13881.0,3,180,16989.52,0,High Value
13882.0,2,66,1131.28,0,High Value
13883.0,0,155,2538.75,0,High Value
13884.0,6,60,781.3000000000001,0,High Value
13885.0,188,28,506.8,1,Regular
13886.0,70,16,243.56,0,High Value
13887.0,203,19,349.55,1,Regular
13888.0,119,40,605.63,0,High Value
13889.0,92,15,416.9,0,High Value
13890.0,0,114,1860.86,0,High Value
13892.0,26,27,632.97,0,High Value
13893.0,297,21,821.1,1,Regular
13894.0,21,30,535.97,0,High Value
13895.0,20,119,2588.12,0,High Value
13897.0,49,17,311.16,0,High Value
13898.0,325,12,155.93,1,Regular
13899.0,15,19,388.52,0,High Value
13900.0,182,43,740.95,1,Regular
13901.0,71,149,2867.2,0,High Value
13904.0,36,26,332.64,0,High Value
13908.0,79,126,2347.05,0,High Value
13911.0,56,148,2580.91,0,High Value
13914.0,3,34,613.95,0,High Value
13917.0,49,18,272.04,0,High Value
13918.0,49,30,1212.84,0,High Value
13919.0,52,33,350.16,0,High Value
13922.0,351,7,172.25,1,Regular
13923.0,53,20,351.13,0,High Value
13924.0,1,137,1682.08,0,High Value
13925.0,35,45,616.65,0,High Value
13926.0,22,11,223.85,0,High Value
13927.0,74,21,348.99,0,High Value
13928.0,10,27,464.57,0,High Value
13929.0,168,10,802.85,1,Regular
13930.0,57,17,337.34,0,High Value
13931.0,85,59,1230.93,0,High Value
13932.0,294,16,307.4,1,Regular
13933.0,108,23,608.7900000000001,0,High Value
13934.0,263,31,922.1,1,Regular
13936.0,170,27,361.28,1,Regular
13937.0,168,9,158.85,1,Regular
13938.0,34,7,71.66,0,High Value
13939.0,22,46,556.75,0,High Value
13940.0,16,49,839.14,0,High Value
13941.0,21,47,4912.41,0,High Value
13946.0,78,11,561.5699999999999,0,High Value
13947.0,64,5,90.6,0,High Value
13948.0,360,3,102.0,1,Regular
13949.0,2,160,2427.32,0,High Value
13950.0,10,36,728.56,0,High Value
13951.0,175,39,674.45,1,Regular
13952.0,210,138,3246.091,1,Regular
13953.0,6,20,3515.68,0,High Value
13954.0,1,30,378.59,0,High Value
13955.0,153,33,322.96,1,Regular
13956.0,4,152,1026.42,0,High Value
13958.0,371,5,-102.45,1,Regular
13959.0,78,92,598.2,0,High Value
13960.0,20,12,230.22,0,High Value
13962.0,21,11,169.55,0,High Value
13963.0,307,35,664.54,1,Regular
13967.0,145,2,80.7,1,Regular
13969.0,6,633,8986.69,0,High Value
13971.0,8,158,2702.2200000000003,0,High Value
13972.0,70,15,190.25,0,High Value
13973.0,286,11,264.7,1,Regular
13974.0,48,28,413.59,0,High Value
13975.0,30,340,2503.23,0,High Value
13976.0,206,10,357.98,1,Regular
13978.0,14,15,196.79,0,High Value
13979.0,72,54,869.87,0,High Value
13980.0,59,11,200.14,0,High Value
13982.0,38,115,1861.11,0,High Value
13983.0,29,112,2590.46,0,High Value
13984.0,26,17,488.03,0,High Value
13985.0,3,353,7024.53,0,High Value
13986.0,16,13,320.46,0,High Value
13988.0,19,239,4098.8,0,High Value
13989.0,65,41,1266.08,0,High Value
13990.0,212,16,311.3,1,Regular
13991.0,11,86,850.63,0,High Value
13992.0,29,5,76.8,0,High Value
13993.0,31,125,3409.66,0,High Value
13994.0,3,155,2313.14,0,High Value
13995.0,14,87,1383.49,0,High Value
13999.0,9,212,3865.26,0,High Value
14000.0,205,16,633.71,1,Regular
14001.0,45,40,2030.33,0,High Value
14002.0,133,47,529.73,0,High Value
14004.0,42,171,4582.64,0,High Value
14005.0,9,84,2874.72,0,High Value
14006.0,115,30,962.19,0,High Value
14009.0,197,44,685.9300000000001,1,Regular
14012.0,277,11,328.8,1,Regular
14013.0,109,34,473.02,0,High Value
14014.0,76,39,505.18,0,High Value
14015.0,52,20,917.34,0,High Value
14016.0,153,162,4328.46,0,High Value
14019.0,46,68,1398.96,0,High Value
14020.0,16,39,642.8,0,High Value
14021.0,154,22,631.9,1,Regular
14022.0,224,28,440.0,1,Regular
14023.0,6,31,584.07,0,High Value
14024.0,121,16,327.7,0,High Value
14027.0,60,6,104.82,0,High Value
14029.0,62,15,467.66,0,High Value
14030.0,17,243,2360.09,0,High Value
14031.0,6,258,14634.64,0,High Value
14032.0,1,152,2929.84,0,High Value
14034.0,21,92,512.02,0,High Value
14035.0,28,66,1428.02,0,High Value
14036.0,284,38,626.65,1,Regular
14037.0,175,28,147.20000000000002,1,Regular
14038.0,77,93,1554.48,0,High Value
14039.0,32,6,152.2,0,High Value
14040.0,40,241,3542.19,0,High Value
14041.0,265,21,141.41,1,Regular
14044.0,26,209,652.82,0,High Value
14045.0,108,6,1659.75,0,High Value
14046.0,283,14,154.99,1,Regular
14047.0,8,34,1290.01,0,High Value
14048.0,276,88,375.13,1,Regular
14049.0,16,505,5639.15,0,High Value
14050.0,31,54,746.36,0,High Value
14051.0,0,215,15477.34,0,High Value
14052.0,19,56,225.36,0,High Value
14053.0,123,4,260.25,0,High Value
14054.0,64,6,92.46,0,High Value
14055.0,105,10,725.6400000000001,0,High Value
14056.0,0,1128,8124.4,0,High Value
14057.0,23,291,6147.4,0,High Value
14059.0,266,8,183.6,1,Regular
14060.0,4,203,6135.38,0,High Value
14062.0,9,111,10464.85,0,High Value
14064.0,28,82,1188.32,0,High Value
14066.0,266,7,152.55,1,Regular
14067.0,63,52,374.7,0,High Value
14068.0,319,24,265.85,1,Regular
14071.0,3,333,1307.41,0,High Value
14073.0,20,14,139.54,0,High Value
14075.0,4,43,942.26,0,High Value
14076.0,128,46,122.47,0,High Value
14077.0,40,42,499.42,0,High Value
14078.0,101,65,1049.37,0,High Value
14079.0,124,12,375.1,0,High Value
14080.0,32,4,45.6,0,High Value
14081.0,266,156,904.67,1,Regular
14082.0,364,29,182.25,1,Regular
14083.0,3,181,1018.43,0,High Value
14085.0,1,451,4435.79,0,High Value
14087.0,2,70,181.67,0,High Value
14088.0,9,590,50415.49,0,High Value
14089.0,56,14,161.0,0,High Value
14090.0,324,1,76.32000000000001,1,Regular
14092.0,7,217,4063.1,0,High Value
14093.0,11,105,442.85,0,High Value
14096.0,3,5128,57120.91,3,At Risk
14098.0,36,21,147.35,0,High Value
14099.0,15,252,3092.9700000000003,0,High Value
14100.0,137,26,194.9,0,High Value
14101.0,73,35,5976.79,0,High Value
14102.0,4,84,1314.73,0,High Value
14104.0,154,21,216.21,1,Regular
14105.0,84,76,1260.33,0,High Value
14107.0,51,124,2688.48,0,High Value
14108.0,30,35,594.16,0,High Value
14109.0,22,14,80.2,0,High Value
14110.0,3,157,5669.65,0,High Value
14111.0,13,11,688.6,0,High Value
14112.0,22,173,2774.17,0,High Value
14113.0,3,40,1377.92,0,High Value
14114.0,273,15,386.53,1,Regular
14116.0,19,72,1382.74,0,High Value
14117.0,143,3,90.0,1,Regular
14119.0,353,1,-19.9,1,Regular
14121.0,3,161,2740.3,0,High Value
14124.0,83,5,419.58,0,High Value
14125.0,10,167,2740.43,0,High Value
14126.0,7,16,643.6300000000001,0,High Value
14127.0,122,44,709.71,0,High Value
14128.0,60,46,637.5,0,High Value
14129.0,1,52,1123.86,0,High Value
14130.0,318,67,483.86,1,Regular
14132.0,1,201,3580.13,0,High Value
14133.0,129,30,590.3399999999999,0,High Value
14135.0,1,134,4690.31,0,High Value
14138.0,1,47,982.38,0,High Value
14139.0,45,26,415.82,0,High Value
14140.0,3,67,920.05,0,High Value
14141.0,2,46,879.0300000000001,0,High Value
14142.0,372,22,311.81,1,Regular
14143.0,133,7,115.8,0,High Value
14145.0,46,12,3148.2,0,High Value
14146.0,8,245,2949.57,0,High Value
14147.0,48,6,468.4,0,High Value
14148.0,233,3,157.2,1,Regular
14149.0,212,40,259.43,1,Regular
14150.0,35,26,658.64,0,High Value
14152.0,74,50,611.09,0,High Value
14154.0,238,52,1345.62,1,Regular
14155.0,265,6,118.75,1,Regular
14156.0,9,1420,113384.14,2,Occasional
14157.0,19,49,400.43,0,High Value
14158.0,39,41,507.66,0,High Value
14159.0,19,1212,4678.3,0,High Value
14161.0,215,108,1110.52,1,Regular
14162.0,173,25,289.36,1,Regular
14163.0,86,52,2445.91,0,High Value
14164.0,70,29,1631.77,0,High Value
14165.0,275,25,122.54,1,Regular
14167.0,38,52,574.84,0,High Value
14171.0,97,58,363.79,0,High Value
14173.0,10,29,450.84,0,High Value
14174.0,32,26,134.46,0,High Value
14175.0,50,164,3108.06,0,High Value
14176.0,296,32,574.0,1,Regular
14177.0,84,43,554.46,0,High Value
14178.0,8,327,1620.93,0,High Value
14179.0,40,165,719.78,0,High Value
14180.0,10,248,4640.77,0,High Value
14184.0,66,24,452.89,0,High Value
14185.0,330,3,197.65,1,Regular
14188.0,8,71,2018.91,0,High Value
14189.0,1,277,4604.31,0,High Value
14191.0,1,263,4660.01,0,High Value
14193.0,67,42,853.39,0,High Value
14194.0,4,604,11216.75,0,High Value
14195.0,201,8,962.7,1,Regular
14196.0,106,6,335.52,0,High Value
14198.0,3,44,663.5,0,High Value
14199.0,217,2,185.4,1,Regular
14201.0,59,39,688.04,0,High Value
14204.0,1,44,161.03,0,High Value
14205.0,10,39,218.78,0,High Value
14206.0,238,21,308.26,1,Regular
14208.0,94,10,151.74,0,High Value
14209.0,10,88,2067.13,0,High Value
14210.0,90,103,1900.89,0,High Value
14211.0,52,118,2208.3,0,High Value
14212.0,89,9,1070.48,0,High Value
14213.0,371,5,-1192.2,1,Regular
14214.0,30,70,1000.23,0,High Value
14215.0,11,109,1777.92,0,High Value
14216.0,2,59,1839.3,0,High Value
14217.0,1,107,1925.36,0,High Value
14218.0,42,12,169.48000000000002,0,High Value
14219.0,3,7,89.94,0,High Value
14220.0,246,21,632.4,1,Regular
14221.0,41,194,3427.85,0,High Value
14222.0,176,41,683.17,1,Regular
14223.0,91,61,975.23,0,High Value
14224.0,109,118,1050.12,0,High Value
14226.0,28,73,2201.64,0,High Value
14227.0,25,183,3315.71,0,High Value
14229.0,51,43,1450.6,0,High Value
14231.0,178,54,822.0600000000001,1,Regular
14232.0,31,118,2043.93,0,High Value
14233.0,43,36,1447.51,0,High Value
14234.0,21,159,775.46,0,High Value
14235.0,9,80,3093.86,0,High Value
14236.0,80,15,490.86,0,High Value
14237.0,372,9,161.0,1,Regular
14238.0,325,8,146.85,1,Regular
14239.0,42,116,2323.5,0,High Value
14240.0,29,42,890.34,0,High Value
14241.0,183,10,213.7,1,Regular
14242.0,234,16,280.55,1,Regular
14243.0,8,148,2535.88,0,High Value
14245.0,175,112,1677.48,1,Regular
14246.0,110,75,1474.06,0,High Value
14247.0,277,20,136.76999999999998,1,Regular
14248.0,317,8,302.58,1,Regular
14250.0,6,111,1904.05,0,High Value
14251.0,1,78,2879.7000000000003,0,High Value
14256.0,253,54,935.06,1,Regular
14257.0,50,107,3087.27,0,High Value
